name,feet,inches,categories,premise,hypothesis
Ronald,6,8,short,Ronald's height is 6 feet 8 inches.,Ronald is short.
Ronald,6,9,tall,Ronald's height is 6 feet 9 inches.,Ronald is tall.
Ronald,6,9,short,Ronald's height is 6 feet 9 inches.,Ronald is short.
Ronald,6,10,tall,Ronald's height is 6 feet 10 inches.,Ronald is tall.
Ronald,6,10,short,Ronald's height is 6 feet 10 inches.,Ronald is short.
Ronald,6,11,tall,Ronald's height is 6 feet 11 inches.,Ronald is tall.
Ronald,6,11,short,Ronald's height is 6 feet 11 inches.,Ronald is short.
Ronald,7,1,tall,Ronald's height is 7 feet 1 inches.,Ronald is tall.
Ronald,7,1,short,Ronald's height is 7 feet 1 inches.,Ronald is short.
Ronald,7,2,tall,Ronald's height is 7 feet 2 inches.,Ronald is tall.
Ronald,7,2,short,Ronald's height is 7 feet 2 inches.,Ronald is short.
Ronald,7,3,tall,Ronald's height is 7 feet 3 inches.,Ronald is tall.
Ronald,7,3,short,Ronald's height is 7 feet 3 inches.,Ronald is short.
Ronald,7,4,tall,Ronald's height is 7 feet 4 inches.,Ronald is tall.
Ronald,7,4,short,Ronald's height is 7 feet 4 inches.,Ronald is short.
Ronald,7,5,tall,Ronald's height is 7 feet 5 inches.,Ronald is tall.
Ronald,7,5,short,Ronald's height is 7 feet 5 inches.,Ronald is short.
Ronald,7,6,tall,Ronald's height is 7 feet 6 inches.,Ronald is tall.
Ronald,7,6,short,Ronald's height is 7 feet 6 inches.,Ronald is short.
Ronald,7,7,tall,Ronald's height is 7 feet 7 inches.,Ronald is tall.
Ronald,7,7,short,Ronald's height is 7 feet 7 inches.,Ronald is short.
Ronald,7,8,tall,Ronald's height is 7 feet 8 inches.,Ronald is tall.
Ronald,7,8,short,Ronald's height is 7 feet 8 inches.,Ronald is short.
Ronald,7,9,tall,Ronald's height is 7 feet 9 inches.,Ronald is tall.
Ronald,7,9,short,Ronald's height is 7 feet 9 inches.,Ronald is short.
Ronald,7,10,tall,Ronald's height is 7 feet 10 inches.,Ronald is tall.
Ronald,7,10,short,Ronald's height is 7 feet 10 inches.,Ronald is short.
Ronald,7,11,tall,Ronald's height is 7 feet 11 inches.,Ronald is tall.
Ronald,7,11,short,Ronald's height is 7 feet 11 inches.,Ronald is short.
Ronald,8,1,tall,Ronald's height is 8 feet 1 inches.,Ronald is tall.
Ronald,8,1,short,Ronald's height is 8 feet 1 inches.,Ronald is short.
Ronald,8,2,tall,Ronald's height is 8 feet 2 inches.,Ronald is tall.
Ronald,8,2,short,Ronald's height is 8 feet 2 inches.,Ronald is short.
Ronald,8,3,tall,Ronald's height is 8 feet 3 inches.,Ronald is tall.
Ronald,8,3,short,Ronald's height is 8 feet 3 inches.,Ronald is short.
Ronald,8,4,tall,Ronald's height is 8 feet 4 inches.,Ronald is tall.
Ronald,8,4,short,Ronald's height is 8 feet 4 inches.,Ronald is short.
Ronald,8,5,tall,Ronald's height is 8 feet 5 inches.,Ronald is tall.
Ronald,8,5,short,Ronald's height is 8 feet 5 inches.,Ronald is short.
Ronald,8,6,tall,Ronald's height is 8 feet 6 inches.,Ronald is tall.
Ronald,8,6,short,Ronald's height is 8 feet 6 inches.,Ronald is short.
Ronald,8,7,tall,Ronald's height is 8 feet 7 inches.,Ronald is tall.
Ronald,8,7,short,Ronald's height is 8 feet 7 inches.,Ronald is short.
Ronald,8,8,tall,Ronald's height is 8 feet 8 inches.,Ronald is tall.
Ronald,8,8,short,Ronald's height is 8 feet 8 inches.,Ronald is short.
Ronald,8,9,tall,Ronald's height is 8 feet 9 inches.,Ronald is tall.
Ronald,8,9,short,Ronald's height is 8 feet 9 inches.,Ronald is short.
Ronald,8,10,tall,Ronald's height is 8 feet 10 inches.,Ronald is tall.
Ronald,8,10,short,Ronald's height is 8 feet 10 inches.,Ronald is short.
Ronald,8,11,tall,Ronald's height is 8 feet 11 inches.,Ronald is tall.
Ronald,8,11,short,Ronald's height is 8 feet 11 inches.,Ronald is short.
Ryan,2,1,tall,Ryan's height is 2 feet 1 inches.,Ryan is tall.
Ryan,2,1,short,Ryan's height is 2 feet 1 inches.,Ryan is short.
Ryan,2,2,tall,Ryan's height is 2 feet 2 inches.,Ryan is tall.
Ryan,2,2,short,Ryan's height is 2 feet 2 inches.,Ryan is short.
Ryan,2,3,tall,Ryan's height is 2 feet 3 inches.,Ryan is tall.
Ryan,2,3,short,Ryan's height is 2 feet 3 inches.,Ryan is short.
Ryan,2,4,tall,Ryan's height is 2 feet 4 inches.,Ryan is tall.
Ryan,2,4,short,Ryan's height is 2 feet 4 inches.,Ryan is short.
Ryan,2,5,tall,Ryan's height is 2 feet 5 inches.,Ryan is tall.
Ryan,2,5,short,Ryan's height is 2 feet 5 inches.,Ryan is short.
Ryan,2,6,tall,Ryan's height is 2 feet 6 inches.,Ryan is tall.
Ryan,2,6,short,Ryan's height is 2 feet 6 inches.,Ryan is short.
Ryan,2,7,tall,Ryan's height is 2 feet 7 inches.,Ryan is tall.
Ryan,2,7,short,Ryan's height is 2 feet 7 inches.,Ryan is short.
Ryan,2,8,tall,Ryan's height is 2 feet 8 inches.,Ryan is tall.
Ryan,2,8,short,Ryan's height is 2 feet 8 inches.,Ryan is short.
Ryan,2,9,tall,Ryan's height is 2 feet 9 inches.,Ryan is tall.
Ryan,2,9,short,Ryan's height is 2 feet 9 inches.,Ryan is short.
Ryan,2,10,tall,Ryan's height is 2 feet 10 inches.,Ryan is tall.
Ryan,2,10,short,Ryan's height is 2 feet 10 inches.,Ryan is short.
Ryan,2,11,tall,Ryan's height is 2 feet 11 inches.,Ryan is tall.
Ryan,2,11,short,Ryan's height is 2 feet 11 inches.,Ryan is short.
Ryan,3,1,tall,Ryan's height is 3 feet 1 inches.,Ryan is tall.
Ryan,3,1,short,Ryan's height is 3 feet 1 inches.,Ryan is short.
Ryan,3,2,tall,Ryan's height is 3 feet 2 inches.,Ryan is tall.
Ryan,3,2,short,Ryan's height is 3 feet 2 inches.,Ryan is short.
Ryan,3,3,tall,Ryan's height is 3 feet 3 inches.,Ryan is tall.
Ryan,3,3,short,Ryan's height is 3 feet 3 inches.,Ryan is short.
Ryan,3,4,tall,Ryan's height is 3 feet 4 inches.,Ryan is tall.
Ryan,3,4,short,Ryan's height is 3 feet 4 inches.,Ryan is short.
Ryan,3,5,tall,Ryan's height is 3 feet 5 inches.,Ryan is tall.
Ryan,3,5,short,Ryan's height is 3 feet 5 inches.,Ryan is short.
Ryan,3,6,tall,Ryan's height is 3 feet 6 inches.,Ryan is tall.
Ryan,3,6,short,Ryan's height is 3 feet 6 inches.,Ryan is short.
Ryan,3,7,tall,Ryan's height is 3 feet 7 inches.,Ryan is tall.
Ryan,3,7,short,Ryan's height is 3 feet 7 inches.,Ryan is short.
Ryan,3,8,tall,Ryan's height is 3 feet 8 inches.,Ryan is tall.
Ryan,3,8,short,Ryan's height is 3 feet 8 inches.,Ryan is short.
Ryan,3,9,tall,Ryan's height is 3 feet 9 inches.,Ryan is tall.
Ryan,3,9,short,Ryan's height is 3 feet 9 inches.,Ryan is short.
Ryan,3,10,tall,Ryan's height is 3 feet 10 inches.,Ryan is tall.
Ryan,3,10,short,Ryan's height is 3 feet 10 inches.,Ryan is short.
Ryan,3,11,tall,Ryan's height is 3 feet 11 inches.,Ryan is tall.
Ryan,3,11,short,Ryan's height is 3 feet 11 inches.,Ryan is short.
Ryan,4,1,tall,Ryan's height is 4 feet 1 inches.,Ryan is tall.
Ryan,4,1,short,Ryan's height is 4 feet 1 inches.,Ryan is short.
Ryan,4,2,tall,Ryan's height is 4 feet 2 inches.,Ryan is tall.
Ryan,4,2,short,Ryan's height is 4 feet 2 inches.,Ryan is short.
Ryan,4,3,tall,Ryan's height is 4 feet 3 inches.,Ryan is tall.
Ryan,4,3,short,Ryan's height is 4 feet 3 inches.,Ryan is short.
Ryan,4,4,tall,Ryan's height is 4 feet 4 inches.,Ryan is tall.
Ryan,4,4,short,Ryan's height is 4 feet 4 inches.,Ryan is short.
Ryan,4,5,tall,Ryan's height is 4 feet 5 inches.,Ryan is tall.
Ryan,4,5,short,Ryan's height is 4 feet 5 inches.,Ryan is short.
Ryan,4,6,tall,Ryan's height is 4 feet 6 inches.,Ryan is tall.
Ryan,4,6,short,Ryan's height is 4 feet 6 inches.,Ryan is short.
Ryan,4,7,tall,Ryan's height is 4 feet 7 inches.,Ryan is tall.
Ryan,4,7,short,Ryan's height is 4 feet 7 inches.,Ryan is short.
Ryan,4,8,tall,Ryan's height is 4 feet 8 inches.,Ryan is tall.
Ryan,4,8,short,Ryan's height is 4 feet 8 inches.,Ryan is short.
Ryan,4,9,tall,Ryan's height is 4 feet 9 inches.,Ryan is tall.
Ryan,4,9,short,Ryan's height is 4 feet 9 inches.,Ryan is short.
Ryan,4,10,tall,Ryan's height is 4 feet 10 inches.,Ryan is tall.
Ryan,4,10,short,Ryan's height is 4 feet 10 inches.,Ryan is short.
Ryan,4,11,tall,Ryan's height is 4 feet 11 inches.,Ryan is tall.
Ryan,4,11,short,Ryan's height is 4 feet 11 inches.,Ryan is short.
Ryan,5,1,tall,Ryan's height is 5 feet 1 inches.,Ryan is tall.
Ryan,5,1,short,Ryan's height is 5 feet 1 inches.,Ryan is short.
Ryan,5,2,tall,Ryan's height is 5 feet 2 inches.,Ryan is tall.
Ryan,5,2,short,Ryan's height is 5 feet 2 inches.,Ryan is short.
Ryan,5,3,tall,Ryan's height is 5 feet 3 inches.,Ryan is tall.
Ryan,5,3,short,Ryan's height is 5 feet 3 inches.,Ryan is short.
Ryan,5,4,tall,Ryan's height is 5 feet 4 inches.,Ryan is tall.
Ryan,5,4,short,Ryan's height is 5 feet 4 inches.,Ryan is short.
Ryan,5,5,tall,Ryan's height is 5 feet 5 inches.,Ryan is tall.
Ryan,5,5,short,Ryan's height is 5 feet 5 inches.,Ryan is short.
Ryan,5,6,tall,Ryan's height is 5 feet 6 inches.,Ryan is tall.
Ryan,5,6,short,Ryan's height is 5 feet 6 inches.,Ryan is short.
Ryan,5,7,tall,Ryan's height is 5 feet 7 inches.,Ryan is tall.
Ryan,5,7,short,Ryan's height is 5 feet 7 inches.,Ryan is short.
Ryan,5,8,tall,Ryan's height is 5 feet 8 inches.,Ryan is tall.
Ryan,5,8,short,Ryan's height is 5 feet 8 inches.,Ryan is short.
Ryan,5,9,tall,Ryan's height is 5 feet 9 inches.,Ryan is tall.
Ryan,5,9,short,Ryan's height is 5 feet 9 inches.,Ryan is short.
Ryan,5,10,tall,Ryan's height is 5 feet 10 inches.,Ryan is tall.
Ryan,5,10,short,Ryan's height is 5 feet 10 inches.,Ryan is short.
Ryan,5,11,tall,Ryan's height is 5 feet 11 inches.,Ryan is tall.
Ryan,5,11,short,Ryan's height is 5 feet 11 inches.,Ryan is short.
Ryan,6,1,tall,Ryan's height is 6 feet 1 inches.,Ryan is tall.
Ryan,6,1,short,Ryan's height is 6 feet 1 inches.,Ryan is short.
Ryan,6,2,tall,Ryan's height is 6 feet 2 inches.,Ryan is tall.
Ryan,6,2,short,Ryan's height is 6 feet 2 inches.,Ryan is short.
Ryan,6,3,tall,Ryan's height is 6 feet 3 inches.,Ryan is tall.
Ryan,6,3,short,Ryan's height is 6 feet 3 inches.,Ryan is short.
Ryan,6,4,tall,Ryan's height is 6 feet 4 inches.,Ryan is tall.
Ryan,6,4,short,Ryan's height is 6 feet 4 inches.,Ryan is short.
Ryan,6,5,tall,Ryan's height is 6 feet 5 inches.,Ryan is tall.
Ryan,6,5,short,Ryan's height is 6 feet 5 inches.,Ryan is short.
Ryan,6,6,tall,Ryan's height is 6 feet 6 inches.,Ryan is tall.
Ryan,6,6,short,Ryan's height is 6 feet 6 inches.,Ryan is short.
Ryan,6,7,tall,Ryan's height is 6 feet 7 inches.,Ryan is tall.
Ryan,6,7,short,Ryan's height is 6 feet 7 inches.,Ryan is short.
Ryan,6,8,tall,Ryan's height is 6 feet 8 inches.,Ryan is tall.
Ryan,6,8,short,Ryan's height is 6 feet 8 inches.,Ryan is short.
Ryan,6,9,tall,Ryan's height is 6 feet 9 inches.,Ryan is tall.
Ryan,6,9,short,Ryan's height is 6 feet 9 inches.,Ryan is short.
Ryan,6,10,tall,Ryan's height is 6 feet 10 inches.,Ryan is tall.
Ryan,6,10,short,Ryan's height is 6 feet 10 inches.,Ryan is short.
Ryan,6,11,tall,Ryan's height is 6 feet 11 inches.,Ryan is tall.
Ryan,6,11,short,Ryan's height is 6 feet 11 inches.,Ryan is short.
Ryan,7,1,tall,Ryan's height is 7 feet 1 inches.,Ryan is tall.
Ryan,7,1,short,Ryan's height is 7 feet 1 inches.,Ryan is short.
Ryan,7,2,tall,Ryan's height is 7 feet 2 inches.,Ryan is tall.
Ryan,7,2,short,Ryan's height is 7 feet 2 inches.,Ryan is short.
Ryan,7,3,tall,Ryan's height is 7 feet 3 inches.,Ryan is tall.
Ryan,7,3,short,Ryan's height is 7 feet 3 inches.,Ryan is short.
Ryan,7,4,tall,Ryan's height is 7 feet 4 inches.,Ryan is tall.
Ryan,7,4,short,Ryan's height is 7 feet 4 inches.,Ryan is short.
Ryan,7,5,tall,Ryan's height is 7 feet 5 inches.,Ryan is tall.
Ryan,7,5,short,Ryan's height is 7 feet 5 inches.,Ryan is short.
Ryan,7,6,tall,Ryan's height is 7 feet 6 inches.,Ryan is tall.
Ryan,7,6,short,Ryan's height is 7 feet 6 inches.,Ryan is short.
Ryan,7,7,tall,Ryan's height is 7 feet 7 inches.,Ryan is tall.
Ryan,7,7,short,Ryan's height is 7 feet 7 inches.,Ryan is short.
Ryan,7,8,tall,Ryan's height is 7 feet 8 inches.,Ryan is tall.
Ryan,7,8,short,Ryan's height is 7 feet 8 inches.,Ryan is short.
Ryan,7,9,tall,Ryan's height is 7 feet 9 inches.,Ryan is tall.
Ryan,7,9,short,Ryan's height is 7 feet 9 inches.,Ryan is short.
Ryan,7,10,tall,Ryan's height is 7 feet 10 inches.,Ryan is tall.
Ryan,7,10,short,Ryan's height is 7 feet 10 inches.,Ryan is short.
Ryan,7,11,tall,Ryan's height is 7 feet 11 inches.,Ryan is tall.
Ryan,7,11,short,Ryan's height is 7 feet 11 inches.,Ryan is short.
Ryan,8,1,tall,Ryan's height is 8 feet 1 inches.,Ryan is tall.
Ryan,8,1,short,Ryan's height is 8 feet 1 inches.,Ryan is short.
Ryan,8,2,tall,Ryan's height is 8 feet 2 inches.,Ryan is tall.
Ryan,8,2,short,Ryan's height is 8 feet 2 inches.,Ryan is short.
Ryan,8,3,tall,Ryan's height is 8 feet 3 inches.,Ryan is tall.
Ryan,8,3,short,Ryan's height is 8 feet 3 inches.,Ryan is short.
Ryan,8,4,tall,Ryan's height is 8 feet 4 inches.,Ryan is tall.
Ryan,8,4,short,Ryan's height is 8 feet 4 inches.,Ryan is short.
Ryan,8,5,tall,Ryan's height is 8 feet 5 inches.,Ryan is tall.
Ryan,8,5,short,Ryan's height is 8 feet 5 inches.,Ryan is short.
Ryan,8,6,tall,Ryan's height is 8 feet 6 inches.,Ryan is tall.
Ryan,8,6,short,Ryan's height is 8 feet 6 inches.,Ryan is short.
Ryan,8,7,tall,Ryan's height is 8 feet 7 inches.,Ryan is tall.
Ryan,8,7,short,Ryan's height is 8 feet 7 inches.,Ryan is short.
Ryan,8,8,tall,Ryan's height is 8 feet 8 inches.,Ryan is tall.
Ryan,8,8,short,Ryan's height is 8 feet 8 inches.,Ryan is short.
Ryan,8,9,tall,Ryan's height is 8 feet 9 inches.,Ryan is tall.
Ryan,8,9,short,Ryan's height is 8 feet 9 inches.,Ryan is short.
Ryan,8,10,tall,Ryan's height is 8 feet 10 inches.,Ryan is tall.
Ryan,8,10,short,Ryan's height is 8 feet 10 inches.,Ryan is short.
Ryan,8,11,tall,Ryan's height is 8 feet 11 inches.,Ryan is tall.
Ryan,8,11,short,Ryan's height is 8 feet 11 inches.,Ryan is short.
Samuel,2,1,tall,Samuel's height is 2 feet 1 inches.,Samuel is tall.
Samuel,2,1,short,Samuel's height is 2 feet 1 inches.,Samuel is short.
Samuel,2,2,tall,Samuel's height is 2 feet 2 inches.,Samuel is tall.
Samuel,2,2,short,Samuel's height is 2 feet 2 inches.,Samuel is short.
Samuel,2,3,tall,Samuel's height is 2 feet 3 inches.,Samuel is tall.
Samuel,2,3,short,Samuel's height is 2 feet 3 inches.,Samuel is short.
Samuel,2,4,tall,Samuel's height is 2 feet 4 inches.,Samuel is tall.
Samuel,2,4,short,Samuel's height is 2 feet 4 inches.,Samuel is short.
Samuel,2,5,tall,Samuel's height is 2 feet 5 inches.,Samuel is tall.
Samuel,2,5,short,Samuel's height is 2 feet 5 inches.,Samuel is short.
Samuel,2,6,tall,Samuel's height is 2 feet 6 inches.,Samuel is tall.
Samuel,2,6,short,Samuel's height is 2 feet 6 inches.,Samuel is short.
Samuel,2,7,tall,Samuel's height is 2 feet 7 inches.,Samuel is tall.
Samuel,2,7,short,Samuel's height is 2 feet 7 inches.,Samuel is short.
Samuel,2,8,tall,Samuel's height is 2 feet 8 inches.,Samuel is tall.
Samuel,2,8,short,Samuel's height is 2 feet 8 inches.,Samuel is short.
Samuel,2,9,tall,Samuel's height is 2 feet 9 inches.,Samuel is tall.
Samuel,2,9,short,Samuel's height is 2 feet 9 inches.,Samuel is short.
Samuel,2,10,tall,Samuel's height is 2 feet 10 inches.,Samuel is tall.
Samuel,2,10,short,Samuel's height is 2 feet 10 inches.,Samuel is short.
Samuel,2,11,tall,Samuel's height is 2 feet 11 inches.,Samuel is tall.
Samuel,2,11,short,Samuel's height is 2 feet 11 inches.,Samuel is short.
Samuel,3,1,tall,Samuel's height is 3 feet 1 inches.,Samuel is tall.
Samuel,3,1,short,Samuel's height is 3 feet 1 inches.,Samuel is short.
Samuel,3,2,tall,Samuel's height is 3 feet 2 inches.,Samuel is tall.
Samuel,3,2,short,Samuel's height is 3 feet 2 inches.,Samuel is short.
Samuel,3,3,tall,Samuel's height is 3 feet 3 inches.,Samuel is tall.
Samuel,3,3,short,Samuel's height is 3 feet 3 inches.,Samuel is short.
Samuel,3,4,tall,Samuel's height is 3 feet 4 inches.,Samuel is tall.
Samuel,3,4,short,Samuel's height is 3 feet 4 inches.,Samuel is short.
Samuel,3,5,tall,Samuel's height is 3 feet 5 inches.,Samuel is tall.
Samuel,3,5,short,Samuel's height is 3 feet 5 inches.,Samuel is short.
Samuel,3,6,tall,Samuel's height is 3 feet 6 inches.,Samuel is tall.
Samuel,3,6,short,Samuel's height is 3 feet 6 inches.,Samuel is short.
Samuel,3,7,tall,Samuel's height is 3 feet 7 inches.,Samuel is tall.
Samuel,3,7,short,Samuel's height is 3 feet 7 inches.,Samuel is short.
Samuel,3,8,tall,Samuel's height is 3 feet 8 inches.,Samuel is tall.
Samuel,3,8,short,Samuel's height is 3 feet 8 inches.,Samuel is short.
Samuel,3,9,tall,Samuel's height is 3 feet 9 inches.,Samuel is tall.
Samuel,3,9,short,Samuel's height is 3 feet 9 inches.,Samuel is short.
Samuel,3,10,tall,Samuel's height is 3 feet 10 inches.,Samuel is tall.
Samuel,3,10,short,Samuel's height is 3 feet 10 inches.,Samuel is short.
Samuel,3,11,tall,Samuel's height is 3 feet 11 inches.,Samuel is tall.
Samuel,3,11,short,Samuel's height is 3 feet 11 inches.,Samuel is short.
Samuel,4,1,tall,Samuel's height is 4 feet 1 inches.,Samuel is tall.
Samuel,4,1,short,Samuel's height is 4 feet 1 inches.,Samuel is short.
Samuel,4,2,tall,Samuel's height is 4 feet 2 inches.,Samuel is tall.
Samuel,4,2,short,Samuel's height is 4 feet 2 inches.,Samuel is short.
Samuel,4,3,tall,Samuel's height is 4 feet 3 inches.,Samuel is tall.
Samuel,4,3,short,Samuel's height is 4 feet 3 inches.,Samuel is short.
Samuel,4,4,tall,Samuel's height is 4 feet 4 inches.,Samuel is tall.
Samuel,4,4,short,Samuel's height is 4 feet 4 inches.,Samuel is short.
Samuel,4,5,tall,Samuel's height is 4 feet 5 inches.,Samuel is tall.
Samuel,4,5,short,Samuel's height is 4 feet 5 inches.,Samuel is short.
Samuel,4,6,tall,Samuel's height is 4 feet 6 inches.,Samuel is tall.
Samuel,4,6,short,Samuel's height is 4 feet 6 inches.,Samuel is short.
Samuel,4,7,tall,Samuel's height is 4 feet 7 inches.,Samuel is tall.
Samuel,4,7,short,Samuel's height is 4 feet 7 inches.,Samuel is short.
Samuel,4,8,tall,Samuel's height is 4 feet 8 inches.,Samuel is tall.
Samuel,4,8,short,Samuel's height is 4 feet 8 inches.,Samuel is short.
Samuel,4,9,tall,Samuel's height is 4 feet 9 inches.,Samuel is tall.
Samuel,4,9,short,Samuel's height is 4 feet 9 inches.,Samuel is short.
Samuel,4,10,tall,Samuel's height is 4 feet 10 inches.,Samuel is tall.
Samuel,4,10,short,Samuel's height is 4 feet 10 inches.,Samuel is short.
Samuel,4,11,tall,Samuel's height is 4 feet 11 inches.,Samuel is tall.
Samuel,4,11,short,Samuel's height is 4 feet 11 inches.,Samuel is short.
Samuel,5,1,tall,Samuel's height is 5 feet 1 inches.,Samuel is tall.
Samuel,5,1,short,Samuel's height is 5 feet 1 inches.,Samuel is short.
Samuel,5,2,tall,Samuel's height is 5 feet 2 inches.,Samuel is tall.
Samuel,5,2,short,Samuel's height is 5 feet 2 inches.,Samuel is short.
Samuel,5,3,tall,Samuel's height is 5 feet 3 inches.,Samuel is tall.
Samuel,5,3,short,Samuel's height is 5 feet 3 inches.,Samuel is short.
Samuel,5,4,tall,Samuel's height is 5 feet 4 inches.,Samuel is tall.
Samuel,5,4,short,Samuel's height is 5 feet 4 inches.,Samuel is short.
Samuel,5,5,tall,Samuel's height is 5 feet 5 inches.,Samuel is tall.
Samuel,5,5,short,Samuel's height is 5 feet 5 inches.,Samuel is short.
Samuel,5,6,tall,Samuel's height is 5 feet 6 inches.,Samuel is tall.
Samuel,5,6,short,Samuel's height is 5 feet 6 inches.,Samuel is short.
Samuel,5,7,tall,Samuel's height is 5 feet 7 inches.,Samuel is tall.
Samuel,5,7,short,Samuel's height is 5 feet 7 inches.,Samuel is short.
Samuel,5,8,tall,Samuel's height is 5 feet 8 inches.,Samuel is tall.
Samuel,5,8,short,Samuel's height is 5 feet 8 inches.,Samuel is short.
Samuel,5,9,tall,Samuel's height is 5 feet 9 inches.,Samuel is tall.
Samuel,5,9,short,Samuel's height is 5 feet 9 inches.,Samuel is short.
Samuel,5,10,tall,Samuel's height is 5 feet 10 inches.,Samuel is tall.
Samuel,5,10,short,Samuel's height is 5 feet 10 inches.,Samuel is short.
Samuel,5,11,tall,Samuel's height is 5 feet 11 inches.,Samuel is tall.
Samuel,5,11,short,Samuel's height is 5 feet 11 inches.,Samuel is short.
Samuel,6,1,tall,Samuel's height is 6 feet 1 inches.,Samuel is tall.
Samuel,6,1,short,Samuel's height is 6 feet 1 inches.,Samuel is short.
Samuel,6,2,tall,Samuel's height is 6 feet 2 inches.,Samuel is tall.
Samuel,6,2,short,Samuel's height is 6 feet 2 inches.,Samuel is short.
Samuel,6,3,tall,Samuel's height is 6 feet 3 inches.,Samuel is tall.
Samuel,6,3,short,Samuel's height is 6 feet 3 inches.,Samuel is short.
Samuel,6,4,tall,Samuel's height is 6 feet 4 inches.,Samuel is tall.
Samuel,6,4,short,Samuel's height is 6 feet 4 inches.,Samuel is short.
Samuel,6,5,tall,Samuel's height is 6 feet 5 inches.,Samuel is tall.
Samuel,6,5,short,Samuel's height is 6 feet 5 inches.,Samuel is short.
Samuel,6,6,tall,Samuel's height is 6 feet 6 inches.,Samuel is tall.
Samuel,6,6,short,Samuel's height is 6 feet 6 inches.,Samuel is short.
Samuel,6,7,tall,Samuel's height is 6 feet 7 inches.,Samuel is tall.
Samuel,6,7,short,Samuel's height is 6 feet 7 inches.,Samuel is short.
Samuel,6,8,tall,Samuel's height is 6 feet 8 inches.,Samuel is tall.
Samuel,6,8,short,Samuel's height is 6 feet 8 inches.,Samuel is short.
Samuel,6,9,tall,Samuel's height is 6 feet 9 inches.,Samuel is tall.
Samuel,6,9,short,Samuel's height is 6 feet 9 inches.,Samuel is short.
Samuel,6,10,tall,Samuel's height is 6 feet 10 inches.,Samuel is tall.
Samuel,6,10,short,Samuel's height is 6 feet 10 inches.,Samuel is short.
Samuel,6,11,tall,Samuel's height is 6 feet 11 inches.,Samuel is tall.
Samuel,6,11,short,Samuel's height is 6 feet 11 inches.,Samuel is short.
Samuel,7,1,tall,Samuel's height is 7 feet 1 inches.,Samuel is tall.
Samuel,7,1,short,Samuel's height is 7 feet 1 inches.,Samuel is short.
Samuel,7,2,tall,Samuel's height is 7 feet 2 inches.,Samuel is tall.
Samuel,7,2,short,Samuel's height is 7 feet 2 inches.,Samuel is short.
Samuel,7,3,tall,Samuel's height is 7 feet 3 inches.,Samuel is tall.
Samuel,7,3,short,Samuel's height is 7 feet 3 inches.,Samuel is short.
Samuel,7,4,tall,Samuel's height is 7 feet 4 inches.,Samuel is tall.
Samuel,7,4,short,Samuel's height is 7 feet 4 inches.,Samuel is short.
Samuel,7,5,tall,Samuel's height is 7 feet 5 inches.,Samuel is tall.
Samuel,7,5,short,Samuel's height is 7 feet 5 inches.,Samuel is short.
Samuel,7,6,tall,Samuel's height is 7 feet 6 inches.,Samuel is tall.
Samuel,7,6,short,Samuel's height is 7 feet 6 inches.,Samuel is short.
Samuel,7,7,tall,Samuel's height is 7 feet 7 inches.,Samuel is tall.
Samuel,7,7,short,Samuel's height is 7 feet 7 inches.,Samuel is short.
Samuel,7,8,tall,Samuel's height is 7 feet 8 inches.,Samuel is tall.
Samuel,7,8,short,Samuel's height is 7 feet 8 inches.,Samuel is short.
Samuel,7,9,tall,Samuel's height is 7 feet 9 inches.,Samuel is tall.
Samuel,7,9,short,Samuel's height is 7 feet 9 inches.,Samuel is short.
Samuel,7,10,tall,Samuel's height is 7 feet 10 inches.,Samuel is tall.
Samuel,7,10,short,Samuel's height is 7 feet 10 inches.,Samuel is short.
Samuel,7,11,tall,Samuel's height is 7 feet 11 inches.,Samuel is tall.
Samuel,7,11,short,Samuel's height is 7 feet 11 inches.,Samuel is short.
Samuel,8,1,tall,Samuel's height is 8 feet 1 inches.,Samuel is tall.
Samuel,8,1,short,Samuel's height is 8 feet 1 inches.,Samuel is short.
Samuel,8,2,tall,Samuel's height is 8 feet 2 inches.,Samuel is tall.
Samuel,8,2,short,Samuel's height is 8 feet 2 inches.,Samuel is short.
Samuel,8,3,tall,Samuel's height is 8 feet 3 inches.,Samuel is tall.
Samuel,8,3,short,Samuel's height is 8 feet 3 inches.,Samuel is short.
Samuel,8,4,tall,Samuel's height is 8 feet 4 inches.,Samuel is tall.
Samuel,8,4,short,Samuel's height is 8 feet 4 inches.,Samuel is short.
Samuel,8,5,tall,Samuel's height is 8 feet 5 inches.,Samuel is tall.
Samuel,8,5,short,Samuel's height is 8 feet 5 inches.,Samuel is short.
Samuel,8,6,tall,Samuel's height is 8 feet 6 inches.,Samuel is tall.
Samuel,8,6,short,Samuel's height is 8 feet 6 inches.,Samuel is short.
Samuel,8,7,tall,Samuel's height is 8 feet 7 inches.,Samuel is tall.
Samuel,8,7,short,Samuel's height is 8 feet 7 inches.,Samuel is short.
Samuel,8,8,tall,Samuel's height is 8 feet 8 inches.,Samuel is tall.
Samuel,8,8,short,Samuel's height is 8 feet 8 inches.,Samuel is short.
Samuel,8,9,tall,Samuel's height is 8 feet 9 inches.,Samuel is tall.
Samuel,8,9,short,Samuel's height is 8 feet 9 inches.,Samuel is short.
Samuel,8,10,tall,Samuel's height is 8 feet 10 inches.,Samuel is tall.
Samuel,8,10,short,Samuel's height is 8 feet 10 inches.,Samuel is short.
Samuel,8,11,tall,Samuel's height is 8 feet 11 inches.,Samuel is tall.
